"Marca temporal","a) De favor, me podría ayudar con que la última persona que cumplió años en su hogar sea quien conteste la encuesta. ","b)	¿Vive usted en esta casa?","c)	¿Cuenta con credencial de lector vigente domiciliaria con esta vivienda?","d)	Me podría decir su edad, de favor ","e)	Anotar sexo sin preguntar","1.	Pensando en cómo se ha sentido en la última semana, ¿qué emoción describe mejor su estado de ánimo?","2.	¿Qué tan seguro está de asistir a votar en las próximas elecciones del 6 de junio?","3.	Si en las próximas elecciones para Presidente Municipal de Tuxtla Gutiérrez los candidatos fueran los siguientes, ¿por quién votaría usted?","4.	Independientemente de por quién ha votado en pasadas elecciones, ¿actualmente con cuál partido se siente usted más identificado? ","5.	¿Cuál es el servicio público que más ha mejorado en su colonia durante los últimos tres años?","6.	¿Cuál es el servicio público que más ha empeorado en su colonia durante los últimos tres años?","7.	En general, ¿usted aprueba o desaprueba la forma en que el presidente Andrés Manuel López Obrador realiza su trabajo?","8.	En general, ¿usted aprueba o desaprueba la forma en que su presidente municipal Carlos Morales realiza su trabajo? ","¿Cuál es su estado civil?","¿Cuál es su último grado de estudios concluido?","¿Cuál es su principal ocupación?","En total y contándose usted, ¿cuántas personas viven en su casa?","Número de equipo","Número del encuestador","Nombre del encuestador","Sección","Manzana","Persona"
"2021/04/15 6:06:20 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","c) Tranquilo","b) Todavía no sé si iré a votar","b) Carlos Morales, por MORENA","b) MORENA","g) Pavimentación de calles","e) Agua potable","a) Aprueba mucho","a) Aprueba mucho","b) Casado","d) Preparatoria","j) Trabaja por su cuenta","d) 4","1","5","Antonio Cruz","1612","21","3"
"2021/04/15 6:06:59 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","e) Acompañado","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","c) Alumbrado público","i) Transporte público","b) Aprueba poco","a) Aprueba mucho","b) Casado","d) Preparatoria","j) Trabaja por su cuenta","d) 4","1","2","Isaac","1612","21","2"
"2021/04/15 6:09:16 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","c) Alumbrado público","i) Transporte público","b) Aprueba poco","a) Aprueba mucho","b) Casado","d) Preparatoria","b) Ama de casa y trabaja","c) 3","1","2","Isaac","1612","19","1"
"2021/04/15 6:09:34 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","b) MORENA","g) Pavimentación de calles","e) Agua potable","b) Aprueba poco","b) Aprueba poco","b) Casado","d) Preparatoria","i) Empleado en el sector privado","d) 4","1","5","Antonio Cruz","1612","21","4"
"2021/04/15 6:10:52 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","99) No sabe / No contesta (No leer)","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","b) Recolección de basura","f) Seguridad pública","b) Aprueba poco","b) Aprueba poco","f) No contesta (No leer)","g) No contesta (No leer)","l) No contesta (No leer)","c) 3","1","1","Lalo Caballero","1612","25","8"
"2021/04/15 6:11:23 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","a) Hombre","g) Entretenido","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","e) Agua potable","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","b) Casado","c) Secundaria","j) Trabaja por su cuenta","g) 7","1","5","Antonio Cruz","1612","19","3"
"2021/04/15 6:12:12 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","d) Preocupado","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","b) MORENA","99) No sabe / No contesta (No leer)","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","a) Soltero","e) Licenciatura","i) Empleado en el sector privado","d) 4","1","1","Lalo Caballero","1612","19","7"
"2021/04/15 6:15:20 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","a) Feliz","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","d) Drenaje","b) Recolección de basura","b) Aprueba poco","b) Aprueba poco","b) Casado","d) Preparatoria","i) Empleado en el sector privado","e) 5","1","5","Antonio Cruz","1612","19","4"
"2021/04/15 6:16:05 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","b) Recolección de basura","99) No sabe / No contesta (No leer)","a) Aprueba mucho","a) Aprueba mucho","e) Viudo","c) Secundaria","f) Desempleado","d) 4","1","1","Lalo Caballero","1612","19","8"
"2021/04/15 6:18:33 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","h) Estresado","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","b) MORENA","g) Pavimentación de calles","f) Seguridad pública","d) Desaprueba mucho","b) Aprueba poco","a) Soltero","e) Licenciatura","i) Empleado en el sector privado","d) 4","1","1","Lalo Caballero","1612","29","7"
"2021/04/15 6:20:13 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","99) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","a) Aprueba mucho","a) Aprueba mucho","e) Viudo","a) No estudió","f) Desempleado","c) 3","1","1","Lalo Caballero","1612","29","8"
"2021/04/15 6:23:02 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","b) Aburrido","c) Estoy seguro que iré a votar","c) Willy Ochoa, por PRI, PAN y PRD","a) PRI","b) Recolección de basura","g) Pavimentación de calles","b) Aprueba poco","d) Desaprueba mucho","f) No contesta (No leer)","g) No contesta (No leer)","l) No contesta (No leer)","a) 1","1","1","Lalo Caballero","1612","21","7"
"2021/04/15 6:23:09 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","c) PAN","c) Alumbrado público","f) Seguridad pública","b) Aprueba poco","b) Aprueba poco","b) Casado","d) Preparatoria","j) Trabaja por su cuenta","d) 4","1","2","Isaac","1612","19","2"
"2021/04/15 6:25:15 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","99) No sabe / No contesta (No leer)","b) Todavía no sé si iré a votar","c) Willy Ochoa, por PRI, PAN y PRD","a) PRI","j) Ninguno (No leer)","f) Seguridad pública","c) Desaprueba poco","d) Desaprueba mucho","a) Soltero","a) No estudió","j) Trabaja por su cuenta","c) 3","1","1","Lalo Caballero","1612","21","8"
"2021/04/15 6:42:45 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","g) Pavimentación de calles","e) Agua potable","a) Aprueba mucho","a) Aprueba mucho","b) Casado","c) Secundaria","b) Ama de casa y trabaja","d) 4","1","5","Antonio Cruz","1602","51","3"
"2021/04/15 6:44:25 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","g) Pavimentación de calles","j) Ninguno (No leer)","a) Aprueba mucho","a) Aprueba mucho","b) Casado","e) Licenciatura","e) Estudiante y trabaja","b) 2","1","2","Isaac","1602","51","1"
"2021/04/15 6:48:57 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","h) Estresado","c) Estoy seguro que iré a votar","Es secreto","i) No sabe / No contesta (No leer)","g) Pavimentación de calles","b) Recolección de basura","c) Desaprueba poco","c) Desaprueba poco","e) Viudo","b) Primaria","a) Ama de casa","f) 6","1","5","Antonio Cruz","1602","51","4"
"2021/04/15 6:50:13 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","e) Acompañado","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","g) Pavimentación de calles","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","b) Casado","d) Preparatoria","j) Trabaja por su cuenta","e) 5","1","2","Isaac","1602","51","2"
"2021/04/15 6:55:30 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","c) Tranquilo","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","g) Pavimentación de calles","f) Seguridad pública","b) Aprueba poco","c) Desaprueba poco","b) Casado","a) No estudió","f) Desempleado","e) 5","1","1","Lalo Caballero","1602","51","7"
"2021/04/15 9:02:51 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","c) Willy Ochoa, por PRI, PAN y PRD","h) Ninguno (No leer)","j) Ninguno (No leer)","g) Pavimentación de calles","99) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","b) Casado","c) Secundaria","a) Ama de casa","c) 3","1","4","Kari","1610","3","3"
"2021/04/15 9:06:40 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","j) Ninguno (No leer)","g) Pavimentación de calles","b) Aprueba poco","c) Desaprueba poco","a) Soltero","e) Licenciatura","g) Desempleado y busca trabajo","d) 4","1","4","Kari","1610","3","4"
"2021/04/15 9:12:27 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","j) Ninguno (No leer)","g) Pavimentación de calles","b) Aprueba poco","d) Desaprueba mucho","b) Casado","c) Secundaria","j) Trabaja por su cuenta","d) 4","1","4","Kari","1610","29","4"
"2021/04/15 9:15:46 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","b) Recolección de basura","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","b) Casado","c) Secundaria","a) Ama de casa","e) 5","1","4","Kari","1610","18","3"
"2021/04/15 9:18:20 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","j) Ninguno (No leer)","g) Pavimentación de calles","b) Aprueba poco","d) Desaprueba mucho","a) Soltero","e) Licenciatura","j) Trabaja por su cuenta","d) 4","1","4","Kari","1610","18","4"
"2021/04/15 9:23:15 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","f) Seguridad pública","d) Desaprueba mucho","c) Desaprueba poco","b) Casado","e) Licenciatura","i) Empleado en el sector privado","c) 3","1","4","Kari","1610","126","5"
"2021/04/15 9:27:15 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","b) Recolección de basura","b) Aprueba poco","b) Aprueba poco","b) Casado","e) Licenciatura","j) Trabaja por su cuenta","c) 3","1","4","Kari","1610","126","6"
"2021/04/15 9:29:46 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","h) Estresado","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","c) PAN","j) Ninguno (No leer)","b) Recolección de basura","b) Aprueba poco","c) Desaprueba poco","b) Casado","e) Licenciatura","a) Ama de casa","d) 4","1","4","Kari","1610","133","8"
"2021/04/15 9:51:08 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","99) No sabe / No contesta (No leer)","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","b) MORENA","g) Pavimentación de calles","f) Seguridad pública","b) Aprueba poco","b) Aprueba poco","f) No contesta (No leer)","g) No contesta (No leer)","l) No contesta (No leer)","a) 1","1","1","Lalo Caballero","1602","51","8"
"2021/04/15 9:59:42 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","b) Recolección de basura","f) Seguridad pública","b) Aprueba poco","99) No sabe / No contesta (No leer)","a) Soltero","e) Licenciatura","j) Trabaja por su cuenta","c) 3","1","4","Kari","1950","7","1"
"2021/04/15 10:03:01 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","e) Acompañado","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","f) Seguridad pública","b) Aprueba poco","b) Aprueba poco","b) Casado","c) Secundaria","i) Empleado en el sector privado","d) 4","1","4","Kari","1950","9","1"
"2021/04/15 10:05:53 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","b) MORENA","b) Recolección de basura","i) Transporte público","b) Aprueba poco","b) Aprueba poco","b) Casado","c) Secundaria","a) Ama de casa","e) 5","1","4","Kari","1950","3","1"
"2021/04/15 10:12:30 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","c) Alumbrado público","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","a) Soltero","e) Licenciatura","e) Estudiante y trabaja","e) 5","1","4","Kari","1950","8","1"
"2021/04/15 10:14:33 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","d) Preocupado","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","i) Transporte público","b) Aprueba poco","b) Aprueba poco","c) Unión libre","e) Licenciatura","a) Ama de casa","d) 4","1","4","Kari","1950","6","1"
"2021/04/15 10:16:46 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","b) Casado","e) Licenciatura","a) Ama de casa","d) 4","1","4","Kari","1950","6","1"
"2021/04/15 10:20:31 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","a) Feliz","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","g) Pavimentación de calles","99) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","a) Soltero","d) Preparatoria","e) Estudiante y trabaja","c) 3","1","4","Kari","1950","1","1"
"2021/04/15 10:24:11 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","a) Feliz","99) No contesta (No leer)","i) No sabe / No contesta (No leer)","b) MORENA","j) Ninguno (No leer)","g) Pavimentación de calles","b) Aprueba poco","99) No sabe / No contesta (No leer)","a) Soltero","b) Primaria","a) Ama de casa","d) 4","1","4","Kari","1964","4","1"
"2021/04/15 10:26:45 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","c) Tranquilo","99) No contesta (No leer)","i) No sabe / No contesta (No leer)","b) MORENA","b) Recolección de basura","g) Pavimentación de calles","a) Aprueba mucho","b) Aprueba poco","b) Casado","e) Licenciatura","j) Trabaja por su cuenta","f) 6","1","4","Kari","1964","4","1"
"2021/04/15 10:28:43 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","b) Casado","d) Preparatoria","j) Trabaja por su cuenta","d) 4","1","4","Kari","1964","13","1"
"2021/04/15 10:31:03 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","e) Acompañado","c) Estoy seguro que iré a votar","f) Anulará su voto (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","e) Agua potable","d) Desaprueba mucho","d) Desaprueba mucho","a) Soltero","e) Licenciatura","f) Desempleado","d) 4","1","4","Kari","1964","13","1"
"2021/04/15 10:32:54 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","a) Soltero","e) Licenciatura","b) Ama de casa y trabaja","c) 3","1","4","Kari","1964","15","1"
"2021/04/15 10:34:29 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","b) MORENA","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","a) Soltero","e) Licenciatura","g) Desempleado y busca trabajo","c) 3","1","4","Kari","1964","15","1"
"2021/04/15 10:35:57 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","a) Feliz","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","j) Ninguno (No leer)","g) Pavimentación de calles","a) Aprueba mucho","b) Aprueba poco","a) Soltero","e) Licenciatura","j) Trabaja por su cuenta","d) 4","1","4","Kari","1964","14","1"
"2021/04/15 10:39:19 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","f) Seguridad pública","b) Aprueba poco","b) Aprueba poco","b) Casado","e) Licenciatura","i) Empleado en el sector privado","d) 4","1","4","Kari","1964","14","1"
"2021/04/15 10:40:49 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","b) Recolección de basura","g) Pavimentación de calles","a) Aprueba mucho","b) Aprueba poco","b) Casado","e) Licenciatura","j) Trabaja por su cuenta","d) 4","1","4","Kari","1964","6","1"
"2021/04/15 10:42:18 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","c) Secundaria","e) Estudiante y trabaja","d) 4","1","4","Kari","1964","7","1"
"2021/04/15 10:43:45 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","b) MORENA","b) Recolección de basura","g) Pavimentación de calles","a) Aprueba mucho","99) No sabe / No contesta (No leer)","b) Casado","d) Preparatoria","a) Ama de casa","e) 5","1","4","Kari","1964","6","1"
"2021/04/15 10:45:26 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","e) Acompañado","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","b) Recolección de basura","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","a) Soltero","e) Licenciatura","h) Empleado en el sector público","c) 3","1","4","Kari","1964","7","1"
"2021/04/15 10:47:39 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","c) PAN","g) Pavimentación de calles","f) Seguridad pública","99) No sabe / No contesta (No leer)","99) No sabe / No contesta (No leer)","a) Soltero","d) Preparatoria","f) Desempleado","d) 4","1","4","Kari","1964","1","1"
"2021/04/15 10:49:25 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","h) Estresado","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","j) Ninguno (No leer)","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","a) Soltero","e) Licenciatura","h) Empleado en el sector público","e) 5","1","4","Kari","1964","1","1"
"2021/04/15 10:54:29 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","h) Estresado","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","c) PAN","j) Ninguno (No leer)","g) Pavimentación de calles","a) Aprueba mucho","d) Desaprueba mucho","b) Casado","e) Licenciatura","j) Trabaja por su cuenta","d) 4","1","4","Kari","1610","29","3"
"2021/04/16 12:10:42 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","b) MORENA","b) Recolección de basura","a) Educación pública","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","f) Posgrado","g) Desempleado y busca trabajo","c) 3","1","4","Kari","1628","38","7"
"2021/04/16 12:13:03 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","b) MORENA","b) Recolección de basura","99) No sabe / No contesta (No leer)","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","e) Licenciatura","f) Desempleado","d) 4","1","4","Kari","1628","13","7"
"2021/04/16 12:14:38 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","f) Triste","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","b) Recolección de basura","d) Drenaje","a) Aprueba mucho","b) Aprueba poco","b) Casado","c) Secundaria","a) Ama de casa","f) 6","1","4","Kari","1628","17","7"
"2021/04/16 12:16:10 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","b) Carlos Morales, por MORENA","b) MORENA","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","d) Divorciado","d) Preparatoria","h) Empleado en el sector público","c) 3","1","4","Kari","1628","26","4"
"2021/04/16 12:17:30 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","b) MORENA","j) Ninguno (No leer)","b) Recolección de basura","a) Aprueba mucho","d) Desaprueba mucho","b) Casado","e) Licenciatura","i) Empleado en el sector privado","d) 4","1","4","Kari","1628","26","3"
"2021/04/16 12:20:21 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","b) Recolección de basura","j) Ninguno (No leer)","a) Aprueba mucho","b) Aprueba poco","b) Casado","e) Licenciatura","h) Empleado en el sector público","e) 5","1","4","Kari","1628","33","7"
"2021/04/16 12:21:40 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","d) Preocupado","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","b) MORENA","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","c) Desaprueba poco","b) Casado","c) Secundaria","a) Ama de casa","d) 4","1","4","Kari","1628","3","5"
"2021/04/16 12:23:23 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","c) Willy Ochoa, por PRI, PAN y PRD","c) PAN","b) Recolección de basura","i) Transporte público","d) Desaprueba mucho","d) Desaprueba mucho","b) Casado","e) Licenciatura","a) Ama de casa","b) 2","1","4","Kari","1628","4","7"
"2021/04/16 12:24:50 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","b) MORENA","b) Recolección de basura","f) Seguridad pública","b) Aprueba poco","b) Aprueba poco","b) Casado","e) Licenciatura","a) Ama de casa","d) 4","1","4","Kari","1628","13","8"
"2021/04/16 12:27:38 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","d) Preocupado","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","j) Ninguno (No leer)","f) Seguridad pública","b) Aprueba poco","d) Desaprueba mucho","c) Unión libre","c) Secundaria","j) Trabaja por su cuenta","d) 4","1","4","Kari","1610","60","6"
"2021/04/16 12:28:59 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","b) Recolección de basura","c) Alumbrado público","c) Desaprueba poco","99) No sabe / No contesta (No leer)","c) Unión libre","d) Preparatoria","a) Ama de casa","d) 4","1","4","Kari","1610","60","5"
"2021/04/16 12:33:48 a. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","99) No sabe / No contesta (No leer)","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","b) Recolección de basura","b) Aprueba poco","b) Aprueba poco","b) Casado","d) Preparatoria","i) Empleado en el sector privado","d) 4","1","4","Kari","1612","19","6"
