"Marca temporal","a) De favor, me podría ayudar con que la última persona que cumplió años en su hogar sea quien conteste la encuesta. ","b)	¿Vive usted en esta casa?","c)	¿Cuenta con credencial de lector vigente domiciliaria con esta vivienda?","d)	Me podría decir su edad, de favor ","e)	Anotar sexo sin preguntar","1.	Pensando en cómo se ha sentido en la última semana, ¿qué emoción describe mejor su estado de ánimo?","2.	¿Qué tan seguro está de asistir a votar en las próximas elecciones del 6 de junio?","3.	Si en las próximas elecciones para Presidente Municipal de Tuxtla Gutiérrez los candidatos fueran los siguientes, ¿por quién votaría usted?","4.	Independientemente de por quién ha votado en pasadas elecciones, ¿actualmente con cuál partido se siente usted más identificado? ","5.	¿Cuál es el servicio público que más ha mejorado en su colonia durante los últimos tres años?","6.	¿Cuál es el servicio público que más ha empeorado en su colonia durante los últimos tres años?","7.	En general, ¿usted aprueba o desaprueba la forma en que el presidente Andrés Manuel López Obrador realiza su trabajo?","8.	En general, ¿usted aprueba o desaprueba la forma en que su presidente municipal Carlos Morales realiza su trabajo? ","¿Cuál es su estado civil?","¿Cuál es su último grado de estudios concluido?","¿Cuál es su principal ocupación?","En total y contándose usted, ¿cuántas personas viven en su casa?","Número de equipo","Número del encuestador","Nombre del encuestador","Sección","Manzana","Persona"
"2021/04/16 1:21:09 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","e) Acompañado","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","d) Movimiento Ciudadano","d) Drenaje","g) Pavimentación de calles","c) Desaprueba poco","c) Desaprueba poco","a) Soltero","d) Preparatoria","d) Estudiante","c) 3","4","18","Mau","1732","48","4"
"2021/04/16 1:29:22 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","Es secreto","i) No sabe / No contesta (No leer)","c) Alumbrado público","g) Pavimentación de calles","b) Aprueba poco","c) Desaprueba poco","b) Casado","c) Secundaria","a) Ama de casa","d) 4","4","20","Pedro","1732","48","8"
"2021/04/16 1:36:14 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","g) No votará (No leer)","h) Ninguno (No leer)","g) Pavimentación de calles","f) Seguridad pública","d) Desaprueba mucho","c) Desaprueba poco","c) Unión libre","d) Preparatoria","a) Ama de casa","d) 4","4","17","Tadeo","1732","19","1"
"2021/04/16 1:37:44 p. m. GMT-5","a) Sí salió otra persona","SÍ","b) No (Agradecer y solicitar la participación de otra persona)","c) 35 a 44 años","b) Mujer","a) Feliz","a) No iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","c) Alumbrado público","g) Pavimentación de calles","a) Aprueba mucho","c) Desaprueba poco","b) Casado","e) Licenciatura","h) Empleado en el sector público","e) 5","4","19","Fatima","1732","19","5"
"2021/04/16 1:40:38 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","b) Todavía no sé si iré a votar","a) Carlos Morales, por MORENA","e) MORENA","j) Ninguno (No leer)","99) No sabe / No contesta (No leer)","a) Aprueba mucho","99) No sabe / No contesta (No leer)","e) Viudo","a) No estudió","a) Ama de casa","d) 4","4","18","Mau","1732","19","3"
"2021/04/16 1:41:49 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","a) 18 a 24 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","g) Pavimentación de calles","a) Aprueba mucho","b) Aprueba poco","a) Soltero","d) Preparatoria","d) Estudiante","e) 5","4","17","Tadeo","1732","19","2"
"2021/04/16 1:45:00 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","g) No votará (No leer)","e) MORENA","j) Ninguno (No leer)","f) Seguridad pública","c) Desaprueba poco","c) Desaprueba poco","b) Casado","d) Preparatoria","f) Desempleado","f) 6","4","19","Fatima","1732","26","5"
"2021/04/16 1:45:12 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","99) No sabe / No contesta (No leer)","b) Todavía no sé si iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","j) Ninguno (No leer)","a) Aprueba mucho","b) Aprueba poco","b) Casado","d) Preparatoria","a) Ama de casa","e) 5","4","18","Mau","1732","19","4"
"2021/04/16 1:49:30 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","b) Willy Ochoa, por PRI, PAN y PRD","b) PRI","j) Ninguno (No leer)","f) Seguridad pública","c) Desaprueba poco","d) Desaprueba mucho","a) Soltero","c) Secundaria","b) Ama de casa y trabaja","f) 6","4","17","Tadeo","1732","26","2"
"2021/04/16 1:49:57 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","f) Seguridad pública","b) Aprueba poco","c) Desaprueba poco","b) Casado","e) Licenciatura","h) Empleado en el sector público","d) 4","4","19","Fatima","1732","26","6"
"2021/04/16 1:50:15 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","d) Preocupado","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","g) Pavimentación de calles","a) Aprueba mucho","b) Aprueba poco","b) Casado","c) Secundaria","a) Ama de casa","e) 5","4","18","Mau","1732","26","3"
"2021/04/16 1:50:56 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","Confidencial","e) MORENA","c) Alumbrado público","j) Ninguno (No leer)","b) Aprueba poco","b) Aprueba poco","b) Casado","b) Primaria","a) Ama de casa","g) 7","4","20","Pedro","1732","19","7"
"2021/04/16 1:55:40 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","g) Entretenido","c) Estoy seguro que iré a votar","REdes Sociales Progresista","e) MORENA","b) Recolección de basura","Áreas Verdes","b) Aprueba poco","b) Aprueba poco","b) Casado","d) Preparatoria","a) Ama de casa","d) 4","4","18","Mau","1732","26","4"
"2021/04/16 1:57:26 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","e) MORENA","i) Transporte público","g) Pavimentación de calles","c) Desaprueba poco","d) Desaprueba mucho","a) Soltero","d) Preparatoria","d) Estudiante","c) 3","4","20","Pedro","1732","19","8"
"2021/04/16 1:57:54 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","b) Todavía no sé si iré a votar","c)Jorge Martínez, por el Partido Verde","h) Ninguno (No leer)","b) Recolección de basura","e) Agua potable","b) Aprueba poco","c) Desaprueba poco","b) Casado","a) No estudió","l) No contesta (No leer)","d) 4","4","19","Fatima","1732","19","6"
"2021/04/16 2:04:50 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","c) Tranquilo","b) Todavía no sé si iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","e) Agua potable","b) Aprueba poco","c) Desaprueba poco","a) Soltero","d) Preparatoria","j) Trabaja por su cuenta","e) 5","4","20","Pedro","1732","26","7"
"2021/04/16 2:12:11 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","b) Mujer","b) Aburrido","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","j) Ninguno (No leer)","e) Agua potable","b) Aprueba poco","d) Desaprueba mucho","a) Soltero","d) Preparatoria","d) Estudiante","e) 5","4","20","Pedro","1732","26","8"
"2021/04/16 2:21:26 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","c) PAN","c) Alumbrado público","g) Pavimentación de calles","d) Desaprueba mucho","d) Desaprueba mucho","a) Soltero","d) Preparatoria","d) Estudiante","e) 5","4","17","Tadeo","1732","14","1"
"2021/04/16 2:23:00 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","Trabajando","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","e) Agua potable","c) Alumbrado público","a) Aprueba mucho","b) Aprueba poco","b) Casado","b) Primaria","j) Trabaja por su cuenta","d) 4","4","18","Mau","1732","14","3"
"2021/04/16 2:23:11 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","c) Alumbrado público","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","e) Viudo","c) Secundaria","a) Ama de casa","d) 4","4","19","Fatima","1732","14","5"
"2021/04/16 2:24:14 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","c) Tranquilo","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","j) Ninguno (No leer)","b) Aprueba poco","b) Aprueba poco","b) Casado","b) Primaria","a) Ama de casa","c) 3","4","17","Tadeo","1732","14","2"
"2021/04/16 2:26:19 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","c) Tranquilo","b) Todavía no sé si iré a votar","Alberto ","e) MORENA","g) Pavimentación de calles","c) Alumbrado público","c) Desaprueba poco","c) Desaprueba poco","a) Soltero","e) Licenciatura","f) Desempleado","e) 5","4","19","Fatima","1732","14","6"
"2021/04/16 2:26:55 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","e) MORENA","b) Recolección de basura","d) Drenaje","b) Aprueba poco","a) Aprueba mucho","e) Viudo","c) Secundaria","a) Ama de casa","e) 5","4","20","Pedro","1732","14","7"
"2021/04/16 2:28:10 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","h) Estresado","c) Estoy seguro que iré a votar","b) Willy Ochoa, por PRI, PAN y PRD","b) PRI","b) Recolección de basura","e) Agua potable","d) Desaprueba mucho","b) Aprueba poco","a) Soltero","d) Preparatoria","g) Desempleado y busca trabajo","e) 5","4","18","Mau","1732","14","4"
"2021/04/16 2:31:30 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","h) Estresado","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","e) MORENA","c) Alumbrado público","f) Seguridad pública","a) Aprueba mucho","b) Aprueba poco","b) Casado","d) Preparatoria","b) Ama de casa y trabaja","e) 5","4","20","Pedro","1732","14","8"
"2021/04/16 2:49:14 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","d) Preocupado","c) Estoy seguro que iré a votar","Confidencial","i) No sabe / No contesta (No leer)","c) Alumbrado público","f) Seguridad pública","b) Aprueba poco","c) Desaprueba poco","a) Soltero","b) Primaria","b) Ama de casa y trabaja","f) 6","4","20","Pedro","1732","28","7"
"2021/04/16 2:49:21 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","d) Preocupado","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","e) Agua potable","c) Alumbrado público","b) Aprueba poco","a) Aprueba mucho","a) Soltero","d) Preparatoria","h) Empleado en el sector público","d) 4","4","19","Fatima","1732","28","5"
"2021/04/16 2:50:34 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","e) 55 a 64 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","e) Agua potable","a) Aprueba mucho","b) Aprueba poco","b) Casado","d) Preparatoria","j) Trabaja por su cuenta","c) 3","4","17","Tadeo","1732","28","1"
"2021/04/16 2:50:55 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","e) MORENA","e) Agua potable","c) Alumbrado público","b) Aprueba poco","b) Aprueba poco","b) Casado","e) Licenciatura","h) Empleado en el sector público","d) 4","4","19","Fatima","1732","28","6"
"2021/04/16 2:51:39 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","h) Ninguno (No leer)","b) Recolección de basura","e) Agua potable","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","d) Preparatoria","j) Trabaja por su cuenta","d) 4","4","18","Mau","1732","28","3"
"2021/04/16 2:56:34 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","Todas la anteriores ","b) Aprueba poco","c) Desaprueba poco","c) Unión libre","d) Preparatoria","j) Trabaja por su cuenta","d) 4","4","18","Mau","1732","28","4"
"2021/04/16 2:56:35 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","c) Tranquilo","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","j) Ninguno (No leer)","d) Desaprueba mucho","d) Desaprueba mucho","b) Casado","d) Preparatoria","a) Ama de casa","d) 4","4","17","Tadeo","1732","28","2"
"2021/04/16 2:57:20 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","a) Hombre","d) Preocupado","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","c) Unión libre","b) Primaria","j) Trabaja por su cuenta","b) 2","4","20","Pedro","1732","28","8"
"2021/04/16 3:26:54 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","b) 25 a 34 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","b) Willy Ochoa, por PRI, PAN y PRD","b) PRI","c) Alumbrado público","g) Pavimentación de calles","a) Aprueba mucho","b) Aprueba poco","a) Soltero","e) Licenciatura","h) Empleado en el sector público","e) 5","4","17","Tadeo","1700","56","1"
"2021/04/16 3:27:35 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","b) 25 a 34 años","a) Hombre","c) Tranquilo","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","c) PAN","c) Alumbrado público","d) Drenaje","b) Aprueba poco","b) Aprueba poco","a) Soltero","c) Secundaria","i) Empleado en el sector privado","c) 3","4","19","Fatima","1700","56","5"
"2021/04/16 3:29:54 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","a) Hombre","b) Aburrido","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","b) PRI","j) Ninguno (No leer)","a) Educación pública","a) Aprueba mucho","a) Aprueba mucho","b) Casado","c) Secundaria","c) Jubilado","b) 2","4","18","Mau","1700","56","3"
"2021/04/16 3:33:09 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","a) 18 a 24 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","c) Alumbrado público","d) Drenaje","a) Aprueba mucho","b) Aprueba poco","a) Soltero","d) Preparatoria","d) Estudiante","g) 7","4","19","Fatima","1700","56","6"
"2021/04/16 3:33:25 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","Confidencial","h) Ninguno (No leer)","c) Alumbrado público","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","d) Preparatoria","j) Trabaja por su cuenta","c) 3","4","20","Pedro","1700","56","7"
"2021/04/16 3:34:46 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","g) Pavimentación de calles","b) Aprueba poco","b) Aprueba poco","b) Casado","e) Licenciatura","b) Ama de casa y trabaja","e) 5","4","17","Tadeo","1700","56","2"
"2021/04/16 3:34:59 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","Acalorado","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","e) MORENA","b) Recolección de basura","99) No sabe / No contesta (No leer)","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","b) Primaria","a) Ama de casa","d) 4","4","18","Mau","1700","56","4"
"2021/04/16 3:46:13 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","d) Movimiento Ciudadano","b) Recolección de basura","d) Drenaje","d) Desaprueba mucho","d) Desaprueba mucho","b) Casado","d) Preparatoria","h) Empleado en el sector público","e) 5","4","20","Pedro","1700","56","8"
"2021/04/16 3:53:00 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","b) Aburrido","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","i) No sabe / No contesta (No leer)","j) Ninguno (No leer)","e) Agua potable","d) Desaprueba mucho","d) Desaprueba mucho","b) Casado","e) Licenciatura","b) Ama de casa y trabaja","e) 5","4","17","Tadeo","1700","32","1"
"2021/04/16 3:53:15 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","j) Ninguno (No leer)","b) Aprueba poco","b) Aprueba poco","b) Casado","d) Preparatoria","i) Empleado en el sector privado","d) 4","4","19","Fatima","1700","19","5"
"2021/04/16 3:56:32 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","e) Agua potable","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","e) Licenciatura","e) Estudiante y trabaja","d) 4","4","17","Tadeo","1700","32","2"
"2021/04/16 3:56:53 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","e) MORENA","j) Ninguno (No leer)","Todos","a) Aprueba mucho","d) Desaprueba mucho","b) Casado","c) Secundaria","j) Trabaja por su cuenta","b) 2","4","18","Mau","1700","32","3"
"2021/04/16 3:59:27 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","g) Pavimentación de calles","d) Desaprueba mucho","d) Desaprueba mucho","b) Casado","d) Preparatoria","i) Empleado en el sector privado","c) 3","4","19","Fatima","1700","32","6"
"2021/04/16 3:59:46 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","j) Ninguno (No leer)","b) Aprueba poco","b) Aprueba poco","b) Casado","b) Primaria","a) Ama de casa","d) 4","4","20","Pedro","1700","32","7"
"2021/04/16 4:06:00 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","a) Hombre","d) Preocupado","c) Estoy seguro que iré a votar","Confidencial","e) MORENA","j) Ninguno (No leer)","j) Ninguno (No leer)","b) Aprueba poco","b) Aprueba poco","a) Soltero","d) Preparatoria","c) Jubilado","a) 1","4","20","Pedro","1700","32","8"
"2021/04/16 4:08:56 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","e) MORENA","b) Recolección de basura","d) Drenaje","b) Aprueba poco","b) Aprueba poco","b) Casado","a) No estudió","f) Desempleado","a) 1","4","18","Mau","1700","32","4"
"2021/04/16 4:16:49 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","b) Aburrido","c) Estoy seguro que iré a votar","Confidencial","e) MORENA","b) Recolección de basura","d) Drenaje","b) Aprueba poco","b) Aprueba poco","c) Unión libre","b) Primaria","a) Ama de casa","c) 3","4","20","Pedro","1700","23","7"
"2021/04/16 4:18:54 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","e) MORENA","c) Alumbrado público","g) Pavimentación de calles","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","d) Preparatoria","f) Desempleado","d) 4","4","19","Fatima","1700","23","5"
"2021/04/16 4:19:16 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","a) Feliz","b) Todavía no sé si iré a votar","b) Willy Ochoa, por PRI, PAN y PRD","b) PRI","j) Ninguno (No leer)","Todos","a) Aprueba mucho","d) Desaprueba mucho","b) Casado","b) Primaria","a) Ama de casa","b) 2","4","18","Mau","1700","23","3"
"2021/04/16 4:21:22 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","f) 65 años o más","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","b) PRI","e) Agua potable","g) Pavimentación de calles","a) Aprueba mucho","b) Aprueba poco","e) Viudo","b) Primaria","a) Ama de casa","e) 5","4","20","Pedro","1700","23","8"
"2021/04/16 4:22:41 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","a) 18 a 24 años","a) Hombre","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","e) Agua potable","f) Seguridad pública","a) Aprueba mucho","a) Aprueba mucho","a) Soltero","d) Preparatoria","d) Estudiante","d) 4","4","19","Fatima","1700","23","6"
"2021/04/16 4:23:00 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","g) Entretenido","b) Todavía no sé si iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","j) Ninguno (No leer)","j) Ninguno (No leer)","99) No sabe / No contesta (No leer)","a) Aprueba mucho","b) Casado","b) Primaria","a) Ama de casa","c) 3","4","18","Mau","1700","23","4"
"2021/04/16 4:26:46 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","b) Aburrido","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","d) Drenaje","b) Aprueba poco","d) Desaprueba mucho","e) Viudo","c) Secundaria","a) Ama de casa","c) 3","4","17","Tadeo","1700","23","1"
"2021/04/16 4:27:23 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","d) Paco Rojas, por Movimiento Ciudadano","h) Ninguno (No leer)","b) Recolección de basura","i) Transporte público","b) Aprueba poco","c) Desaprueba poco","a) Soltero","f) Posgrado","h) Empleado en el sector público","f) 6","4","20","Pedro","1700","48","7"
"2021/04/16 4:31:15 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","f) 65 años o más","a) Hombre","d) Preocupado","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","h) Ninguno (No leer)","b) Recolección de basura","f) Seguridad pública","a) Aprueba mucho","d) Desaprueba mucho","b) Casado","b) Primaria","j) Trabaja por su cuenta","d) 4","4","17","Tadeo","1700","23","2"
"2021/04/16 4:34:57 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","i) No sabe / No contesta (No leer)","j) Ninguno (No leer)","f) Seguridad pública","99) No sabe / No contesta (No leer)","b) Aprueba poco","b) Casado","e) Licenciatura","i) Empleado en el sector privado","e) 5","4","20","Pedro","1700","48","8"
"2021/04/16 4:51:55 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","c) Tranquilo","b) Todavía no sé si iré a votar","i) No sabe / No contesta (No leer)","h) Ninguno (No leer)","g) Pavimentación de calles","j) Ninguno (No leer)","b) Aprueba poco","b) Aprueba poco","b) Casado","d) Preparatoria","j) Trabaja por su cuenta","e) 5","4","18","Mau","1700","48","3"
"2021/04/16 4:52:02 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","h) Ninguno (No leer)","e) MORENA","e) Agua potable","d) Drenaje","b) Aprueba poco","a) Aprueba mucho","e) Viudo","b) Primaria","a) Ama de casa","c) 3","4","19","Fatima","1700","48","5"
"2021/04/16 4:54:32 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","e) 55 a 64 años","b) Mujer","c) Tranquilo","c) Estoy seguro que iré a votar","i) No sabe / No contesta (No leer)","b) PRI","b) Recolección de basura","g) Pavimentación de calles","d) Desaprueba mucho","c) Desaprueba poco","d) Divorciado","c) Secundaria","j) Trabaja por su cuenta","f) 6","4","20","Pedro","1700","48","1"
"2021/04/16 4:56:03 p. m. GMT-5","a) Sí salió otra persona","SÍ","a) Sí","d) 45 a 54 años","a) Hombre","b) Aburrido","b) Todavía no sé si iré a votar","d) Paco Rojas, por Movimiento Ciudadano","e) MORENA","i) Transporte público","g) Pavimentación de calles","a) Aprueba mucho","a) Aprueba mucho","d) Divorciado","d) Preparatoria","h) Empleado en el sector público","b) 2","4","18","Mau","1700","48","4"
"2021/04/16 4:57:44 p. m. GMT-5","b) No se encontraba, contestó la misma","SÍ","a) Sí","c) 35 a 44 años","b) Mujer","a) Feliz","c) Estoy seguro que iré a votar","a) Carlos Morales, por MORENA","e) MORENA","b) Recolección de basura","d) Drenaje","a) Aprueba mucho","b) Aprueba poco","b) Casado","e) Licenciatura","i) Empleado en el sector privado","d) 4","4","19","Fatima","1700","48","6"
